bin_no,house_no,street_name,job_no,zip_code,job_start_date,latitude,longitude,subway_count_tenth_mi,subway_count_half_mi,subway_count_one_mi,subway_count_two_five_mi,hist_dist_name,park_count_tenth_mi,park_count_half_mi,park_count_one_mi,park_count_two_five_mi,closest_park,name_closest_park,complaints2014_15,complaints2015_16,complaints2016_17,complaints2017_18,complaints2018_19,complaints2019_20,total_complaints,borough_BROOKLYN,borough_MANHATTAN,borough_QUEENS,borough_STATEN ISLAND,owners_business_type_CORPORATION,owners_business_type_HPD,owners_business_type_INDIVIDUAL,owners_business_type_NYC AGENCY,owners_business_type_NYCHA/HHC,owners_business_type_OTHER,owners_business_type_OTHER GOV'T AGENCY,owners_business_type_PARTNERSHIP,non-profit_Y,in_hist_dist_1
2826812,1120,NELSON AVENUE,210181952,10452,2021-10-05,40.835665,-73.926752,0,8,54,243,none,2,23,97,409,0.0252173497395206,Nelson Playground,191,187,244,224,197,213,1256,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4623973,21-40,HAZEN STREET,440610046,11370,2021-10-05,40.769131,-73.898611,0,0,4,84,none,0,9,27,178,0.1198027310330615,Grand Central Parkway Extension,16,14,8,11,16,14,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2807332,389,E 198 STREET,220718025,10458,2021-10-07,40.866282,-73.886189,0,8,31,130,none,0,7,44,256,0.1453124472829771,Bronx Park,104,115,105,128,102,110,664,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2127266,3034,BARNES AVE,240277794,10467,2021-10-07,40.870111,-73.86336,0,4,17,100,none,0,9,19,160,0.2508365393973226,Boston Garden,64,59,83,67,67,54,394,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2127265,3036,BARNES AVE,240277776,10467,2021-10-07,40.870122,-73.86336,0,4,17,100,none,0,9,19,160,0.2513971298837424,Boston Garden,64,59,83,67,67,54,394,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3816863,445,GRAND AVE,321384159,11238,2021-10-07,40.682179,-73.961558,0,12,64,254,none,3,17,65,367,0.0219953809998033,Park,80,79,112,82,73,108,534,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5164560,42,GREENWAY AVENUE,540196330,10314,2021-10-12,40.589112,-74.147011,0,0,0,12,none,3,4,7,49,0.0784010493304204,Willowbrook Park,14,11,11,6,13,7,62,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5164561,44,GREENWAY AVENUE,540196349,10314,2021-10-08,40.589112,-74.147018,0,0,0,12,none,3,4,7,49,0.0785944827986144,Willowbrook Park,14,11,11,6,13,7,62,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4619364,21-11,31ST AVENUE,421686072,11106,2021-10-08,40.767238,-73.929646,0,7,18,187,none,0,8,32,232,0.1561049291518191,Astoria Health Playground,42,55,52,44,37,31,261,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4858462,1511,EGMONT PLACE,421311681,11691,2021-10-18,40.61161,-73.766323,0,0,4,20,none,1,3,14,40,0.0154649518444088,Jamaica Bay Park,3,4,2,6,6,3,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4623795,32-16,58 STREET,440661295,11377,2021-10-08,40.755266,-73.903303,0,3,29,122,none,0,6,42,158,0.1870411632114924,Sergeant Collins Triangle,25,18,28,25,18,25,139,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4864634,160-11,109TH AVENUE,421392479,11433,2021-10-14,40.694198,-73.791962,0,0,13,67,none,2,7,24,92,0.0179719480406999,Jamaica Playground,147,142,121,117,113,135,775,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4623012,151-36,19 AVENUE,421922021,11357,2021-10-14,40.781779,-73.811393,0,0,0,10,none,0,4,14,69,0.1897840756182823,Clintonville Playground,16,19,14,12,8,12,81,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3421793,76,NORTH 8TH STREET,321590621,11249,2021-10-14,40.720353,-73.960306,0,4,33,310,none,1,15,66,385,0.0635791358632219,Bushwick Inlet Park,68,70,71,44,55,51,359,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4104271,14-41,162 STREET,421903060,11357,2021-10-14,40.787543,-73.800478,0,0,0,0,none,1,7,12,61,0.0628626729187047,Cross Island Parkway,7,5,0,5,1,5,23,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4171758,57-27,246 PL,421800956,11362,2021-10-14,40.758126,-73.731994,0,0,0,0,none,0,10,21,48,0.1550335013541862,Douglaston Park Golf Course,3,6,5,3,3,2,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3332256,488,MARCUS GARVEY BOULEVARD,321938347,11216,2021-10-21,40.680204,-73.937501,0,8,24,213,none,1,17,73,307,0.0636193339282129,Decatur Playground,178,166,174,145,124,181,968,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4085853,57-26,79TH AVENUE,421743616,11385,2021-10-18,40.694452,-73.899082,0,6,17,122,none,0,3,27,272,0.1625995850438644,Evergreen Park,24,25,27,22,28,25,151,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4437830,57-24,79TH AVENUE,421745179,11385,2021-10-18,40.694444,-73.899103,0,6,17,122,none,0,3,27,272,0.1635034881779886,Evergreen Park,24,25,27,22,28,25,151,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3394474,510,NEW LOTS AVENUE,321705080,11207,2022-01-24,40.663504,-73.889306,0,6,24,90,none,0,30,80,228,0.1260399890060501,East New York Farms Garden,236,170,199,156,212,184,1157,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4039132,93-09,LAMONT   AVENUE,421925607,11373,2021-10-19,40.745986,-73.872673,0,8,31,77,none,0,5,48,148,0.2401891972865433,Triangle 90,79,104,89,82,105,102,561,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3426830,1437,BLAKE AVENUE,321741914,11208,2021-10-22,40.672503,-73.862975,0,1,17,86,none,0,11,38,156,0.1118416501417098,Robert E. Venable Park,63,65,70,59,64,64,385,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2130378,809,EAST 218 STREET,210180347,10467,2021-10-19,40.881777,-73.859727,0,7,11,69,none,0,6,15,97,0.1076065314704041,Agnes Haywood Playground,81,90,68,64,77,85,465,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2130379,803,EAST 218 STREET,210180338,10467,2021-10-19,40.881816,-73.85985,0,7,11,69,none,0,6,15,97,0.1039800273741413,Agnes Haywood Playground,81,90,68,64,77,85,465,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2130639,1182,OGDEN AVENUE,220708321,10452,2021-10-21,40.837427,-73.926818,0,4,57,249,none,1,28,90,401,0.0672941292207087,Merriam Playground,160,195,237,208,175,193,1168,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013649,2072,ANTHONY AVE,240288755,10457,2021-10-20,40.852746,-73.902001,0,16,34,203,none,0,30,100,340,0.1030719780985761,Bergen Triangle,225,279,239,261,259,226,1489,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3187375,175,28TH AVENUE,321356037,11214,2021-10-20,40.587169,-73.987611,0,4,19,82,none,0,8,32,66,0.1050971780326453,Belt Parkway/Shore Parkway,45,56,49,39,49,54,292,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4116928,140-46,SANFORD AVENUE,421794259,11355,2021-10-21,40.757475,-73.825835,0,10,10,26,none,2,9,18,99,0.0433265701066838,Bowne Playground,85,86,81,91,66,89,498,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4005453,11-32,31ST AVENUE,421133295,11106,2021-10-22,40.76925,-73.934554,0,0,14,214,none,1,8,35,242,0.0403504364095543,Socrates Sculpture Park,35,20,29,23,19,26,152,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3095895,1435,BLAKE AVENUE,321718879,11208,2021-10-22,40.6725,-73.863,0,1,17,86,none,0,11,38,156,0.1110115619072626,Robert E. Venable Park,63,65,70,59,64,64,385,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2113274,2457,THIRD AVENUE,210180533,10451,2021-10-25,40.809139,-73.929772,0,10,49,212,none,0,29,98,371,0.1325320062380629,Graham Triangle,60,80,52,44,71,88,395,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3035770,1668,DEAN STREET,321599506,11213,2021-10-25,40.675916,-73.932421,0,4,24,200,none,3,19,67,314,0.036123666205732,Imani II Garden,79,98,80,85,76,92,510,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4079271,82-77,116 STREET,421133865,11418,2021-12-17,40.707094,-73.836484,0,0,22,104,none,1,4,18,117,0.0627307913099069,Forest Park,33,34,37,31,10,27,172,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4212124,90-61,185 STREET,440663818,11423,2021-11-09,40.710538,-73.774597,0,5,16,53,none,0,4,18,93,0.1732614227373072,Hollis Veterans Square,32,34,22,32,20,13,153,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5000709,73,BROOK STREET,520286878,10301,2021-10-28,40.636996,-74.083014,0,2,4,7,none,1,13,23,65,0.0951285554736467,Liotti Ikefugi Playground,73,81,80,73,59,67,433,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4026075,32-12,58 STREET,440661311,11377,2021-10-27,40.755326,-73.903314,0,3,29,122,none,0,6,42,158,0.1903550828911291,Sergeant Collins Triangle,25,18,28,25,18,25,139,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2129190,29,FEATHERBED LANE,220673162,10452,2021-10-27,40.845947,-73.915229,1,13,35,217,none,5,42,97,380,0.0231660926254107,Featherbenches,126,132,99,122,110,121,710,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3119942,1173,ROGERS AVENUE,321847221,11226,2021-10-28,40.641457,-73.951467,0,5,25,123,none,0,3,15,162,0.2428582122140116,Nostrand Playground,105,87,85,96,72,73,518,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2130650,2413,THIRD AVENUE,210181202,10451,2021-10-28,40.808355,-73.931005,0,15,50,218,none,0,30,97,370,0.1644840246649264,Harlem River Park,44,75,40,29,35,61,284,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5087149,47,MADSEN AVENUE,520397990,10309,2021-11-02,40.522239,-74.233724,0,6,10,16,none,0,3,10,21,0.2474425549707441,Meredith Woods,23,28,16,27,18,14,126,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5175208,2,HILLTOP ROAD,540195956,10312,2021-11-01,40.536481,-74.156576,0,0,2,10,none,0,4,9,43,0.2156932793640064,Crescent Beach Park,15,6,5,11,6,7,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5170609,30,TRUMBULL PLACE,520325256,10301,2021-11-03,40.635149,-74.090128,0,0,3,7,none,1,9,24,65,0.0653572417268337,Jones Woods Park,33,42,35,44,46,23,223,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3428726,31,BRIGHTON 2ND PLACE,321399447,11235,2021-11-03,40.579638,-73.965941,0,16,26,59,none,1,9,21,70,0.0848675084078242,Ocean Parkway Malls,66,53,66,55,70,84,394,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1091666,509,3RD AVENUE,121205640,10016,2021-11-04,40.745881,-73.977996,0,29,167,517,none,0,12,40,287,0.1545751554115925,St. Vartan Park,186,218,215,287,216,219,1341,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3137285,4720,15 AVENUE,321729723,11219,2021-11-03,40.633328,-73.986727,0,6,37,167,none,0,2,12,126,0.421606749025099,Dome Playground,14,24,13,13,10,14,88,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2816009,1817,TOPPING AVENUE,210181541,10457,2021-11-19,40.846996,-73.905573,0,14,32,219,none,2,42,110,365,0.0823685333358178,Cleopatra Playground,319,296,270,290,303,235,1713,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1814252,620,WEST 153 STREET,140990890,10031,2021-11-04,40.831853,-73.947708,0,14,37,185,none,2,20,56,315,0.0512091339778857,Broadway Malls,142,174,159,122,88,99,784,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2130357,1048,EAST 213 STREET,210179901,10469,2021-11-04,40.876552,-73.855637,0,0,12,63,none,0,2,21,100,0.3720619716898943,Agnes Haywood Playground,51,32,62,36,51,42,274,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5062671,3865,AMBOY ROAD,520357578,10308,2021-11-10,40.551541,-74.147086,0,2,4,14,none,0,2,8,43,0.149882755847981,Siedenburg Park,16,14,11,14,16,4,75,0,0,0,1,1,0,0,0,0,0,0,0,0,0
3429085,1001,BUSHWICK AVE,321596000,11221,2021-11-04,40.691761,-73.922099,0,4,32,179,none,1,16,71,325,0.0650719136205179,Goodwin Gardens,94,91,79,95,113,121,593,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2007426,1777,WEEKS AVENUE,210178528,10457,2021-11-04,40.846207,-73.90745,1,13,32,226,none,1,41,107,368,0.0734348124289853,Park,318,328,256,243,219,189,1553,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3429102,590,MYRTLE AVENUE,321598231,11205,2021-11-05,40.694039,-73.960787,0,9,39,265,none,2,19,95,406,0.0082544463612571,Taaffe Playground,58,58,69,47,71,76,379,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2130356,1046,EAST 213 STREET,210179885,10469,2021-11-05,40.876563,-73.85567,0,0,11,63,none,0,2,20,100,0.370202895594811,Agnes Haywood Playground,51,32,62,36,51,42,274,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3065759,151,NEWELL STREET,321600157,11222,2021-11-05,40.727447,-73.948897,0,11,23,242,none,0,8,40,313,0.2678485954356731,Msgr. McGolrick Park,52,37,37,41,32,30,229,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4032012,72-01,QUEENS BOULEVARD,420666283,11377,2021-11-16,40.739401,-73.891208,0,1,28,101,none,0,11,48,161,0.1821543181890212,Long Island Mews,52,51,51,46,54,33,287,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3428621,58,VANDERBILT AVENUE,321595797,11205,2021-11-08,40.696455,-73.970508,0,0,66,355,none,0,12,76,412,0.1298225796685769,Oracle Playground,70,49,56,59,77,74,385,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2064641,909,E 229 STREET,220628532,10466,2021-11-09,40.888619,-73.852551,0,5,9,46,none,0,2,9,44,0.3011840853764776,Rienzi Playground,58,54,67,62,47,49,337,0,0,0,0,0,0,1,0,0,0,0,0,0,0
